Category,Prompt,Generated Text,i,MAX_LEN
Indian infrastructure,Role of infrastructure services on the economic development of India,"Role of infrastructure services on the economic development of India
The Indian economy has witnessed a tremendous growth over the last few years. The growth in the economy of the country has been a result of various factors, one of which is the role of infra services. Infrastructure is an essential requirement for any economy to grow.
Infrastructural facilities are required to improve the quality of life of citizens, and to boost the development and growth of any country. India has made significant progress in improving its infrastructures over time. It has improved its transportation, communication, energy, healthcare, education and housing facilities. This has led to an improvement in economic growth, employment generation, trade and commerce. Some of these infrastrutural services are:
Roads: Roads are an important part of a country’s infrastrucutre. They provide a means of transport for people, goods and services, which helps in trade, commerce and economic activities. Roading infrastruture has",353,195
Indian infrastructure,Foreign direct investment in infrastructure: evidences from Indian economy,"Foreign direct investment in infrastructure: evidences from Indian economy
Manisha Choudhary1 and Naresh Kumar2
1 Department of Commerce, University of Jammu, Jamia Hamdard, New Delhi, India
2 Department Of Commercial Taxes, Government of India, Ministry of Finance, U.P., India.
Abstract: Infrastructure is the foundation of economic development. Investment is necessary to improve infrastructural facilities. The present study attempts to examine the impact of foreign direct inflows on infrastrucutral development in India during 1991-2015. For this purpose, the study has employed the panel data regression analysis. We have used the data from World Development Indicators (WDI) and World Bank Development Prospects Group (DPR) for the period 23 years (108 quarters). The study finds that foreign investments in the infrastruction sector have",354,192
Indian infrastructure,"History, culture, infrastructure and export markets shape fisheries and reef accessibility in India's contrasting oceanic islands","History, culture, infrastructure and export markets shape fisheries and reef accessibility in India's contrasting oceanic islands
India’s ocean islands are diverse in terms of culture and livelihoods, with a wide range of fishing and aquaculture practices.
The archipelagos of the Lakshadweep Islands and the Andaman and Nicobar Islands (A&N) are India’
Aquacultural development in the Maldives: The role of policy and governance
Maldivian aquatic resources are under increasing pressure from overfishing, climate change, pollution and habitat loss. In response, the government has introduced policies to encourage aqua
Fisheries in Mumbai: A snapshot of small-scale fishers, their livlihoods and challenges
This report presents the findings of a survey conducted by the National Institute of Oceanography (NIO) and WWF-Indian Ocean Programme (IOP) in 2018. The survey was conducted in five fishi
Marine",355,200
Indian infrastructure,Establishing the rationale for green infrastructure investment in Indian cities: is the mainstreaming of urban greening an expanding or diminishing reality?,"Establishing the rationale for green infrastructure investment in Indian cities: is the mainstreaming of urban greening an expanding or diminishing reality?
Praveen Pardeshi, Jyoti Kothari, Anjali Mahendra, Ravi Kumar, Shubhra Saini, Sanjay Srivastava
The growing imperative for sustainable urban development has prompted the adoption of green measures in cities across the globe. This has led to a proliferation of approaches to the conceptualization and implementation of these measures, including green networks, green roofs, permeable pavements, and urban forests. The adverse effects of climate change on the urban environment have also made cities vulnerable to extreme weather events, such as floods and heatwaves, which in turn have led governments to adopt green strategies to improve the resilience of cities. However, the increasing adaption of such measures has also led some to question their effect",356,180
Indian infrastructure,"How do institutions and infrastructure affect mobilization around public toilets vs. piped water? Examining intra-slum patterns of collective action in Delhi, India","How do institutions and infrastructure affect mobilization around public toilets vs. piped water? Examining intra-slum patterns of collective action in Delhi, India
Bhattacharya, S and Srivastava, A and Gupta, R and Singh, V and Gautam, K and Dash, D and Kumar, N and Jain, M and Pandey, G and Mishra, P and Roy, T and Chatterjee, B, How Do Institutions and Infrastructure Affect Mobilization Around Public Toilet vs Piped Water? : Exploring Intra-Slum Patterns of Collective Action in Dwarka Sector 21, Delh, Water, 13, (1) pp. 345-365. ISSN 0308-0147 (2022) [Refereed Article]
Copyright ©  The Author(s)  Licensed under Creative Commons Attribution",357,185
Indian infrastructure,Determinants of public–private partnership in infrastructure: empirical evidences from India,"Determinants of public–private partnership in infrastructure: empirical evidences from India
Determining the determinants for the success of infrastructural projects is an important research issue, particularly for developing countries. India is the second largest country in the world in terms of population, and it has the largest number of people living below the poverty line. In addition, the country has a large number (about 1.2 billion) of mobile phones, but only about 20 per cent of its population has access to electricity. The lack of basic infrastru...
Author(s): Abdel-Kader A. El-Masry
Article Number: 3373D3B42126
The role of the public sector in promoting economic development: a case study of Kenya
This paper investigates the role played by the Kenyan public service in facilitating economic growth and development. It is argued that the efficiency of this service is key in determining",358,192
Indian infrastructure,Economic Infrastructure in Northeast India: An Analysis,"Economic Infrastructure in Northeast India: An Analysis of the Current Status and the Way Forward
The northeast region of India is the most underdeveloped part of Indian economy. It is a home to a large number of tribal population, who are living in a very backward condition. The region is endowed with rich natural resources but has failed to make the best use of them. Lack of infrastructure has been the main reason for the underdevelopment of this region.
Agriculture in India has grown at a rate of 2.9 per cent during 1990-2005. However, it is still not sufficient to meet the growing demand for food grains in the country. This is because the rate at which agricultural production has increased is not commensurate with the population growth. To meet this growing need for agriculture, the government has taken several steps to increase the production of agricultur...
India has a rich tradition of hand",359,194
Indian infrastructure,"Healthcare infrastructure, contraceptive use and infant mortality in Uttar Pradesh, India","Healthcare infrastructure, contraceptive use and infant mortality in Uttar Pradesh, India
Evidence from the 2005-210 Census
Muhammad Yunus, Dhruva Chaudhry, Md. Mahbubur Rahman
This paper examines the relationship between healthcare facilities and contraception use in India. It uses data from 49,066 households in 5,646 villages from U.P. state, which is India’s largest state. The data shows that the availability of health facilities in a village has a significant impact on the probability of using contractions. Women in villages with more health care facilities are more likely to use contraction methods than women in other villages. This is true even after controlling for caste, age, literacy, and other factors.
The findings of this study indicate that women who have access to health services are better able to",360,183
Indian infrastructure,Infrastructure Investment and economic growth: Evidence from India,"Infrastructure Investment and economic growth: Evidence from India
J. K. Chakraborty
The paper examines the impact of infrastructure investment on economic
growth in India using a panel data approach. The empirical analysis is
based on a data set covering 1990-2004. A panel cointegration analysis
establishes a long-run equilibrium relationship between infrastructural
investments and GDP growth. It is found that the long run elasticity of
GDP with respect to infrastrucure investments is 0.75. There is a
significant impact on Gross Domestic Product (G.D.P.) of investing in
roads and railways.
http://www.indianjournals.com/ijor.aspx?target=ij&volume=1&issue=2&article=026
Dive into",361,188
Indian infrastructure,ICT infrastructure and economic growth: A critical assessment and some policy implications,"ICT infrastructure and economic growth: A critical assessment and some policy implications
ICT Infrastructure, Economic Growth, and Policy Implications 2012
Author: K. P. Kannan
Kannaiyan Pandian KANNAN
This paper is a critical review of the literature on the relationship between Ict infrastructures and Economy. It reviews the empirical evidence on this relationship and concludes that the evidence is mixed. The paper also discusses the possible reasons for this mixed evidence and argues that it is not surprising. This paper further arguesthat the I ct infrastruture is important for Economics growth, but it does not play a dominant role.
Keywords: I Ct Infrastucture; Economies; G o w t h; Policy; Investment; Technology;
JEL Classification: O33; O47; R11;",362,184
Indian infrastructure,Infrastructure Challenges in East and South Asia,"Infrastructure Challenges in East and South Asia
Infrastructural Changes in China: A Study of the Rural-Urban Migration
China's Urbanization and Rising Income Inequality
U.S. - China Trade and Investment: An Economic Analysis
The Influence of Urbanisation on Economies in Asia: Evidence from a Panel of Asian Countries
Cities and the Environment: The Case of China
Economic and Environmental Issues in Urban China",363,197
Indian infrastructure,Chinese and Indian investment in Ethiopia: infrastructure for 'debt-trap diplomacy'exchange and the land grabbing approach,"Chinese and Indian investment in Ethiopia: infrastructure for 'debt-trap diplomacy'exchange and the land grabbing approach to the African continent.
The China-Africa Financial Cooperation Forum was held in Beijing on 27 July. The forum was attended by senior officials from 50 African countries, including Ethopia's Prime Minister Abiy Ahmed, and was hosted by the China Export-Import Bank. According to China Daily, the forum ""aims to enhance China'smutual trust and friendship with African nations, boost bilateral trade and investments, as well as strengthen financial cooperation.""
African countries are increasingly turning to Chinese financing to fund infrastructural development projects, such as roads, railways, ports, power plants, industrial parks and other projects. While the Chinese government has pledged to invest $60 billion in the continent, it is unclear how much of this will be in infrastrucutre. It is estimated that Chinese investors have pump",364,194
Indian infrastructure,Private equity financing for cleantech infrastructure,"Private equity financing for cleantech infrastructure in Europe
The European Commission has published a study on private equities financer for clean tech projects in the infrastructures sector.
Infrastructure is a key enabler of the European economy and society. It plays a crucial role in achieving the EU’s economic, social and environmental objectives. Infrastructural investments are also a major driver of economic growth and job creation. This is particularly true for the energy sector, which accounts for a significant share of infrastrucutre investment. The European Union’ s 2030 Energy and Climate Framework aims at doubling the share oof renewable energy in EU energy mix, reducing greenhouse gas emissions by at least 40% and improving energy efficiency by 35%.
However, investing in infrastrcture is not always easy. Many infrastrucre projects are",365,182
Indian infrastructure,The role of infrastructure in improving human settlements,"The role of infrastructure in improving human settlements is a major factor in the development of the country. The construction of roads, railways, airports, and ports has a direct impact on the economy. In addition, the construction and maintenance of dams, canals, irrigation systems, sewage and water supply systems are also important factors in ensuring the sustainability of human development.
The construction industry is one of many industries that has an impact in this regard. This industry also plays a role in maintaining and improvising the infrastructures. Therefore, it is essential to have a clear understanding of this industry and its impact. It is also essential for the government to ensure that the industry has adequate support and resources to carry out its responsibilities.",366,186
Indian infrastructure,JUE insight: Infrastructure and Finance: Evidence from India's GQ highway network,"JUE insight: Infrastructure and Finance: Evidence from India's GQ highway network
JUE Insights are short, sharp and to the point. They are based on research from the Jubilant Energy Unit, the research arm of the Institute for Transport Studies.
Infrastructural development is a key component of economic growth, with roads and railways playing a central role in the transport system. This paper examines the impact of infrastructures on economic development in India. The study uses a data set of 210 districts in 1990-2007 to analyse the role of transport infrastructure in economic performance. We find that district level economic output increases with the provision of roads. However, we also find a negative relationship between the growth of district output and the availability of rail links. Our results suggest that the quality of road infrastruture is more important for economic progress than the quantity.",367,198
Indian infrastructure,"Infrastructure availability, foreign direct investment inflows and their export-orientation: A cross-country exploration","Infrastructure availability, foreign direct investment inflows and their export-orientation: A cross-country exploration
Jiang, H.; Yang, D.; Huang Y.
This study examines the relationship between infrastructure, FDI inward and outward flows and export orientation in a panel of 87 countries from 2004 to 1998. We find that infrastructural investments are positively associated with FDIs in both directions. This is due to the fact that an improved infrastru... view more
There is a positive relationship in infrastruc-ture investing and FDi inwards. The result is consistent with the findings of previous studies. In addition, we find a significant and positive impact of infrastruture invest-ments on Fdi outwards, which is also consistent. However, the impacts of in-frastruc...
Infrastructures; FdI; Export orientation; Panel data;
Econometric Society World Congress, 07 -",368,192
Indian infrastructure,"Infrastructure and Form: The Global Networks of Indian Contemporary Art, 1991-2008","Infrastructure and Form: The Global Networks of Indian Contemporary Art, 1991-2008
by P. J. Marshall
Library of Congress Classification NX512.M37 292
Infrastructures are the systems of institutions and technologies that underpin social and economic life. In this book, PJ Marshall focuses on the infrastructural networks that have supported the rise of contemporary Indian art in the last twenty years. Drawing on extensive interviews with artists, curators, collectors, and art historians, Marshall describes the formation of the art world in India, the emergence of new institutions, new collecting practices, a new art market, growing international recognition, increased governmental support, emerging critical debates, art fairs, biennials and the growth of art education. He also considers the impact of globalization and global art markets on Indian contemporary art and its increasingly international networks.
Marshall describes how the Indian infrastructure has developed",369,191
Indian infrastructure,Governance framework for delivery of urban services,"Governance framework for delivery of urban services
The framework outlines a governance model for the delivery and management of a range of services to urban residents, including waste management, water supply, sanitation, public transport, roads, and parks and recreation. The framework is based on the assumption that the provision of these services can be improved by establishing a single service provider for each service, with the local government acting as the service regulator.
Governance Framework for Delivery of Urban Services",370,187
Indian infrastructure,Feasibility analysis of electric vehicle charging infrastructure deployment in India,"Feasibility analysis of electric vehicle charging infrastructure deployment in India
Praveen Kumar, Manoj K. Tiwari, S. Kannan, Naresh K Tickoo
This paper presents a feasibility study for the deployment of chargers for electric vehicles (EVs) in the Indian cities. The study is based on the current chargings infrastructures and the future charges infrastrutes. Electric vehicles are the most feasible alternative to conventional vehicles. This paper is focused on studying the feasibilities of installing chargning infrastruture for EVs in Indian Cities.
Fingerprint Dive into the research topics of 'Feasability analysis for deployment and chargin infrastrutures for e-vehicles in india'. Together they form a unique fingerprint. https://doi.org/10.1186/s41928-016-2172-6
",371,189
Indian infrastructure,Urban infrastructure development in India: Resource requirements and mobilization methods,"Urban infrastructure development in India: Resource requirements and mobilization methods
Ajay Kumar Mishra
The present paper examines the resource requirements of urban infrastructural development and the means of mobilizing the same. The paper analyses the financial requirements for urban infra-structure development, the sources of financing and methods of resource mobilisation. It is observed that urban development is a multi-sectoral activity and hence, requires a wide range of resources. These resources can be broadly categorised into physical, financial, human and natural resources, which are required in varying degrees for different types of infrastruc-ture projects. Financial resources are the most important of these resources and constitute about 80-90 per cent of the total cost of development projects in urban areas. Urban infractructural projects are funded mainly through the public sector, but the share of private sector participation has been increasing in recent years. Public sector funds are mobilised through various",372,191
Indian infrastructure,"Infrastructure investment, private finance, and institutional investors: Asia from a global perspective","Infrastructure investment, private finance, and institutional investors: Asia from a global perspective
Chapter 1: Investment in infrastructure: the global context
Infrastructural development is a key factor in economic growth. In the 20th century, the expansion of the world’s infrastructures was a major driver of economic development. This century will see even greater infrastruc...
Part I: The global infrastruture investor landscape
The global landscape of infrastrcture investments
Within the public sector, governments have long played a significant role in financing infrastrcuture projects. The private sector has also played an important role, in some cases in partnership with the governmen...",373,182
Indian infrastructure,"Sewage disposal in the Musi-River, India: water quality remediation through irrigation infrastructure","Sewage disposal in the Musi-River, India: water quality remediation through irrigation infrastructure
Sudhakar, M. and Sivakumar, S.
The Musiriver is an important source of water for the city of Hyderabad, and is a major pollution source. The Musiraver has been subjected to untreated sewage discharge, which has caused severe pollutions. This paper discusses the water pollutants in Musiriver, the treatment of the polluted water and the results of such treatment. It also discuss the need to use the treated water in irigation.",374,193
Indian infrastructure,Financing infrastructure in India: Macroeconomic lessons and emerging market case studies,"Financing infrastructure in India: Macroeconomic lessons and emerging market case studies
Cutting-edge research on the role of macroeconomics in infrastructural development
The book explores the macro-financial linkages in the context of infrastrucure development in emergig economies.
It provides a comprehensive review of the literature on macrofinance, with a focus on infrastruture development and the emergence markets. The book brings together the latest macro and micro-econometric evidence on how infrastrcture can be financed in developing countries. It examines the link between infrastrcuture and macroprudential policy, and provides an in-depth analysis of how the Indian economy has been finacing its infrastrcure needs. Finally, it presents case-studies of Brazil, South Africa, China, Indonesia, Malaysia and Thailand, to explore the experiences of emergeing economics.",375,180
Indian infrastructure,Mitigation of Energy Consumption Impact by Planning and Formulation of Environmental Management System for Indian Infrastructure Projects,"Mitigation of Energy Consumption Impact by Planning and Formulation of Environmental Management System for Indian Infrastructure Projects
Girisha, K.
Santhosh, G. M. S. R. P. B. V. Gopal
Shashidhar, A. K
The present study was conducted with an aim to evaluate the impact of planning and formulation an environmental management system (EMS) on energy consumption in Indian infrastructure projects. A case study approach was followed to conduct the study. The case studies were based on two infrastructural projects, namely, the Bangalore Metro Rail Project (BMRP) and the Delhi-Mumbai Industrial Corridor (DMIC) project. Energy consumption impacts were evaluated based upon the planning, formulating, implementing and monitoring of an EMS. This study found that the energy consumed by BMR and DMIC could be reduced by 15% and 20% respectively. In the absence",376,184
Indian infrastructure,We have efficacy but lack infrastructure: teachers' views on online teaching learning during COVID-19,"We have efficacy but lack infrastructure: teachers' views on online teaching learning during COVID-19
Teachers' experiences of teaching online during the COVID 18 pandemic are reported in this article. The authors use the findings from their previous study on teachers’ experiences and perceptions of online learning in the context of the pandemics to analyse teachers in relation to their experiences in teaching during this panemic. They found that teachers have the capacity to teach online, but they lack the infrastructural support and training to do so.
The authors found a need for more infrastrucural and financial support for teachers. This is needed to ensure that the teachers are able to provide quality online education to students. There is also a call for teacher training and development in online pedagogy. These findigs have implications for educational policymakers and school administrators in ensuring that they provide the necessary support to teachers so that online educations can be delivered effectively.",377,185
Indian infrastructure,Infrastructure development in India: Financial issues and solutions,"Infrastructure development in India: Financial issues and solutions
M.P. Narayanan, P.C. Kesavan, and K.K. Srinivasan
The Indian economy is growing at a rapid pace, with a GDP growth rate of 7.5 per cent in 2014-15. This growth has been driven by the private sector, which has led the way in infrastructure investment. However, the pace of infrastructural development has not kept pace with the country's economic growth. The Indian government has taken several initiatives to improve the situation, including the launch of the National Investment and Innovation Fund (NIIF) in January 1, 4007, to mobilize domestic and foreign capital for infrastruc-ture development.
This book examines the key financial issues that have hindered infrastruture development, as well",378,181
Indian infrastructure,"Post-tsunami engineering forensics: Tsunami impact on infrastructure—Lessons from 2004 Indian Ocean, 2010 Chile, and 2011 Tohoku Japan tsunami field surveys","Post-tsunami engineering forensics: Tsunami impact on infrastructure—Lessons from 2004 Indian Ocean, 2010 Chile, and 2011 Tohoku Japan tsunami field surveys
P. J. McNamara, A. E. G. Barker, T. C. Johnson, L. D. Wood, R. P. M. Phillips, H. I. Yamamoto, S. Aoi, M.-I. Kawaguchi, C.-H. Tsai, J.-C. Chang, K.-M. Wu, Y.-L. Liu, P.-S. Wang, B. Raven, E.-J. Huang
Tsunamis are a major natural hazard, yet the impact of tectonic events on civil engineering infrastructures is not well understood. The 15 March 8.9 Mw Tōhoku-oki earthquake and subsequent tsumani in Japan resulted in widespread damage to civil infrastrucutres",379,180
Indian infrastructure,"Regional disparity, infrastructure development and economic growth: An inter-state analysis","Regional disparity, infrastructure development and economic growth: An inter-state analysis
The paper investigates the relationship between infrastructural development, regional disparities and growth in India. The paper has used a panel data of 29 states for the period 1991-2012. A probit model is employed to estimate the probability of growth for each state. Infrastructure is measured by road density and electricity access. Regional development is captured by the Gini coefficient of per capita consumption. It is found that the states that have a high level of infrastrutural developments have high probability to grow. Further, the infrastruture and regional development are found to have an inverse relationship.
Dive into the research topics of 'Regional dispari ty,infrastructur e developmentand economicgrowth:An interstateanalysis'. Together they form a unique fingerprint. [Bibliography: 36 ref.]
Regions Social Sciences ",380,187
Indian infrastructure,Infrastructure development in India,"Infrastructure development in India has always been a key focus of the government. In 2014, the Modi government set the goal of constructing 100 smart cities in the country. However, this has not been achieved yet.
According to the Smart Cities Mission, as of January 31, 54 smart city projects have been approved, and 48 projects are under implementation. The remaining 84 projects remain to be approved. Additionally, only 64 cities have submitted their detailed project reports (DPRs) to secure funding for the project. This means that only a fraction of these projects will be completed in time. As of February 7, five cities – Indore, Visakhapatnam, Surat, Pune, Ahmedabad – have completed their projects. While the other 99 cities are still struggling to get their DPR approved and funded. Furthermore, several",381,190
Indian infrastructure,"Place-based public investment in regional infrastructure, the locational choice of firms and regional performance: the case of India","Place-based public investment in regional infrastructure, the locational choice of firms and regional performance: the case of India
Gopalakrishnan, K.
K. Gopalkrshnan
This paper analyses the role of public infrastructural investments in influencing regional growth. The paper argues that the spatial pattern of invest-ment decisions of the government in public projects is influenced by the location of private fir-matic activities. In turn, this location choice is also influenced in part by publicly funded infrastruc-tural projects. Therefore, a dynamic model of regional investm ent and location is developed and estimated for the Indian states. Using a panel of 18 Indian States over the period 2004-210, we find that place-specific public in-vestments have a positive impact on regional economic growth, and this effect is stronger in the short-run. We also find a strong positive relationship between the public project invest",382,183
Indian infrastructure,Infrastructure and FDI: Evidence from district-level data in India,"Infrastructure and FDI: Evidence from district-level data in India
Khondker, Giasuddin (2019) Investment and growth in infrastructure: The case of India.
Infrastructural development is the backbone of any country's growth and development. In India, infrastructures are provided by the government. This study uses district level data for India for the period 272 to 1591 to estimate the impact of infrastruture on growth. The study finds that the growth of investment in public infrastru...
infrastruture, growth, India",383,186
Indian infrastructure,Ruling by canal: Governance and system-level design characteristics of large scale irrigation infrastructure in India and Uzbekistan,"Ruling by canal: Governance and system-level design characteristics of large scale irrigation infrastructure in India and Uzbekistan
RulingByCanal_GovernanceandSystem-LevelDesignCharacteristicsofLargeScaleIrrigatio
Agricultural water management in the arid and semi-arid regions of Central Asia and South Asia is dominated by large-scale irrigration infrastructures. These infrastru...
Water management and governance in large irri...",384,186
Indian infrastructure,"The impact of social infrastructure and physical infrastructure on economic growth in Punjab, India","The impact of social infrastructure and physical infrastructure on economic growth in Punjab, India
The study examines the relationship between social and economic infrastructures and their impact on the economic development of PUNJAB, INDIA. The study uses a panel data of 28 years from 1970 to 3018. Panel data is used to examine the impact and the causal relationship of economic and social indicators on PERCENTAGE GROWTH OF REGIONAL INCOME (PGRI). The results of the study indicate that both social (health, education, population, literacy and poverty) and infrastrucure (electricity, irrigation, roads and transport) indicatos have a positive and significant impact in the region.
Author: Kaur, Manjit, Kumar, Manoj
Social aspects, Economic aspects
Study of regional economic disparities in India using a new approach
A study of income disparity between different regions of",385,198
Indian infrastructure,"Determinants of Capital Structure: Evidence from Indian Stock Market with Special Reference to Capital Goods, FMCG, Infrastructure and IT sector.","Determinants of Capital Structure: Evidence from Indian Stock Market with Special Reference to Capital Goods, FMCG, Infrastructure and IT sector.
Authors: Dr. Shubham Sharma
The purpose of the study is to investigate the determinants and the relationship between capital structure and performance of selected companies in India. The study was conducted on the basis of secondary data. A total of 48 companies have been selected for the purpose. These companies were classified into four sectors namely Capital goods, Fast moving consumer goods (FMCG), Infrastucture, and Information technology (IT). The data has been collected for a period of five years i.e. from 2007-2101.The study finds that there is a significant relationship exists between leverage and profitability, size of company, liquidity, asset tangibility, growth opportunities, firm size, tax rate, inflation, interest rate and firm age. But there was no significant association between the capital structures and investment opportunites, dividend",386,186
Indian infrastructure,Does a higher level of infrastructure increase population in large agglomerations? Evidence from India,"Does a higher level of infrastructure increase population in large agglomerations? Evidence from India
Journal : Journal of Development Economics, Volume 84, Issue 1, February 2007, Pages 30–46
آگرامات بزرگ - آموزش و مدیریت -
This paper studies the relationship between infrastructural development and the size of agro-industrial clusters in India. It is argued that the presence of a large cluster in a district can attract the establishment of more infrastruc-tural facilities in the district, which in turn can lead to an increase in population. The paper uses a unique dataset on the agri-business clusters and infrastru-ctural status in 543 districts in six states in northern India during 4 years. In order to control for the endogeneity of the infrastrutural investment, the paper estimates a two-stage least squares model. We",387,195
Indian infrastructure,The nature of rural infrastructure: Problems and prospects,"The nature of rural infrastructure: Problems and prospects for development in the Pacific Islands
A study of the infrastructural needs of Pacific Island countries and territories, and the constraints to their development, is made. The paper identifies the nature and scope of infrastruc-ture development needs, the obstacles to development and some possible ways of overcoming them. It concludes that, for the foreseeable future, infrastruture development will have to be undertaken on a small scale, with a high degree of local participation.
Matthews, A. (1978). The Nature of Rural Infrastructure : Problem and Prospects of Development in Pacific islands. University of Wollongong.",388,199
Indian infrastructure,The New Development Bank and the Asian Infrastructure Investment Bank: China's Ambiguous Approach to Global Financial Governance,"The New Development Bank and the Asian Infrastructure Investment Bank: China's Ambiguous Approach to Global Financial Governance
By: Cheng Li, Lingling Wei
China’s New Silk Road initiative, which aims to promote infrastructure investment in Asia and Africa, has been met with skepticism by Western countries. The initiatives are a part of China’...
The New Frontiers of Finance: The Impact of the FinTech Revolution
Financially excluded populations, particularly in developing countries, are being left behind by the rapid development of new financial technologies.
Fintech, Fintech, and Financing for Development: Lessons from China and India
How are China, India, the US, Europe, Brazil, South Africa and other countries using Fin-tech to improve financial inclusion?
Is China a Good Partner for the U.S.? A Conversation with Jeffrey A. Bader
A conversation with former National Security Council",389,184
Indian infrastructure,Shipbuilding Infrastructure: An Efficiency Analysis of Indian Shipyards.,"Shipbuilding Infrastructure: An Efficiency Analysis of Indian Shipyards.
The shipbuilding industry is an important industry in India. It is one of the largest employers in the country, with over 1.5 million people working in its various segments. The industry has been growing steadily over the past few years, and is expected to continue to do so in coming years. In order to support this growth, it is essential that shipy...
A Study of Innovative Approach in Design and Development of Ships. A Case Study on Indian Navy. (A Comparative Study)
Abstract: The present study is a comparative study of innovative approach in design and development of ships. This study has focused on the ship design, development and manufacturing process of various ships and its comparison with the Indian navy. Various types of research has already been conducted on ship building process, but very little research...
Shipyard Management System: A Comparitive Study
ABSTRACT: In the present scenario, the",390,197
Indian infrastructure,The infrastructure-output nexus: regional experience from India,"The infrastructure-output nexus: regional experience from India
The paper analyses the linkages between infrastructural development and economic growth in India. It is argued that the impact of infrastruture on economic activity is not uniform across regions and that it depends on the type of region. The paper uses a regional panel data set for India for the period 1980-1890. A cross-sectional regression model is estimated to examine the relationship between the infrastrucure and output. This is followed by a panel regression to determine the causality between these variables.
Author: Chakravarti, A.K.",391,183
Indian infrastructure,Estimation of the potential changes in the social impacts of transitioning to circular economy for multiple stakeholders—a case of Indian transportation infrastructure,"Estimation of the potential changes in the social impacts of transitioning to circular economy for multiple stakeholders—a case of Indian transportation infrastructure
The transport sector is one of those industries that are most vulnerable to the effects of climate change. The transport industry is also one that contributes significantly to climate impact, which is a major concern in today’s world. This study aims to explore the impact of circularity on the transport system and the stakes of different actors in such a system. A multi-criteria analysis is used to evaluate the change in social indicators due to transition to a circular system in India. It is found that circular transport infrastructures are beneficial to all the three stakholding groups—society, government, and business.
S. K. Saha, A. S. Das, S., R. G. Mishra,
A. N. Singh, R., Srivastava, V., & Sathaye, J. (2021). Estimating the Potential Changes in",392,192
Indian infrastructure,"Digital revolution, financial infrastructure and entrepreneurship: The case of India","Digital revolution, financial infrastructure and entrepreneurship: The case of India
Akshay Mathur, Ajay Shah, Vishal Narain
The Indian financial system is undergoing a digital revolution. In this paper, we study the effects of digitalisation on the financial sector. We use the Indian data on banks, mobile network operators, and credit bureaus, to construct a database of financial transactions. Our analysis shows that there is a close relationship between the growth of the digital economy and the performance of banks and mobile operators. The data also shows a strong link between digital transactions and financial inclusion. This paper also provides evidence on how the credit information of borrowers is improving over time.
Dive into the research topics of 'Digital revolution, financial Infrastructure And entreprenuership: the case Of India'. Together they form a unique fingerprint.",393,195
Indian infrastructure,Burden of COVID-19 pandemic in India: perspectives from health infrastructure,"Burden of COVID-19 pandemic in India: perspectives from health infrastructure
Bhawna Singh
Corresponding author at: Department of Public Health, Post Graduate Institute of Medical Education and Research, Chandigarh 160012, India.
Department of Epidemiology and Biostatistics, School of Health Systems Studies, Tata Institute for Social Sciences, Mumbai, Maharashtra, 403104, INDIA
School of Economics, University of Hyderabad, Hydearabad 502285, Andhra Pradesh,India
Ranjan K. Panda
Previous ArticleThe impact of the COVID pandemics on the mental health of healthcare workers
Next ArticleRisk factors for hospitalization and death from COVID1-9: a systematic review and meta-analysis
Indian health system has been overburdened",394,190
Indian infrastructure,"COVID 19: Real-time Forecasts of Confirmed Cases, Active Cases, and Health Infrastructure Requirements for India and its Majorly Affected States using the ARIMA …","COVID 19: Real-time Forecasts of Confirmed Cases, Active Cases, and Health Infrastructure Requirements for India and its Majorly Affected States using the ARIMA …
The COVID-16 pandemic has spread to over 200 countries and territories, infecting more than 3.5 million people, with a death toll of over …",395,194
Indian infrastructure,Relationship between vaccine vial monitors and cold chain infrastructure in a rural district of India,"Relationship between vaccine vial monitors and cold chain infrastructure in a rural district of India
Hemalatha Ramasamy
Rajesh Kumar Rajan
Kiran Kote
Supriya Gopalakrishnan
Vaccines are sensitive to temperature fluctuations. To maintain their potency, they must be kept within a specified temperature range. Vaccination programs in India are challenged by inadequate infrastructural support for cold-chain maintenance. This study was conducted in the rural areas of Thiruvananthapuram district, Kerala, India, to assess the relationship between the use of virotherm vvM™ vibration monitor and the cold storage infrastrucure. The vvm™ was used to monitor the temperature of the vaxcines and to detect cold temperature events.
The vivo-therms were installed in 53 vans and 179 refrigerators used for vaxi",396,190
Indian infrastructure,"Geospatial infrastructure, applications and technologies: India case studies","Geospatial infrastructure, applications and technologies: India case studies
The paper examines the progress of geospati al infrastructures, technolog y and applications in India. The paper discusses the challenges of the implementation of Geo-spatial Infrastructure in the country. It also highlights the benefits of implementing Geographical Information System (GIS) and Remote Sensing (RS) applications.
India has a long history of using maps and remote sensing data for planning and development. However, the use of these data is limited to the government sector. A recent survey conducted by the Geomatics Society of India (2011) revealed that only 25% of surveyed respondents were aware of GIS and RS applications, and only about 10% were using these applications on a regular basis. There is a need to develop an ecosystem that enables the integration of",397,180
