Prompt,Generated Text,i,MAX_LEN
Indian defense,"Indian defense minister Rajnath Singh said on Monday that the country's military had ""shot down"" a Pakistani fighter jet that had violated the Line of Control (LoC) that divides the two countries in the disputed region of Kashmir.
The Pak F-16 was shot down by the Indian Air Force and its pilot was captured by Indian Army troops, Singh told reporters in New Delhi. Pakistan' s military has not confirmed the capture of the pilot, but has said that its fighters did not violate the LoC. ""We have shot it down,"" Singh added. The incident comes after a suicide bombing in Kulgam, a town in Indian-administered Kahsmir, killed 40 Indian troops on Thursday. India blamed Pakistan for the attack, and on Saturday, India' said it had carried out an air strike in",360,190
Indian defense,"Indian defense minister arrives in Dhaka
Indian Defense Minister Rajnath Singh arrived in the capital on Sunday on a four-day visit to Bangladesh.
He was received by Defence Minister AK Khandker and other senior officials at Hazrat Shahjalal International Airport. He was given a guard of honour at the airport. Rajanth Singh will have a bilateral meeting with his Bangla counterpart and will also attend a dinner hosted by the Bangladeh Prime Minister Sheikh Hasina.",361,190
Indian defense,"Indian defense minister Manohar Parrikar on Friday said that the Indian Navy was on the verge of getting the first indigenous aircraft carrier (IAC) with the launch of its construction in 2015.
India is the world's largest importer of weapons, with purchases of over $10 billion in the last five years. The country is expected to spend more than $250bn on defense over the next decade, as it seeks to modernize its armed forces.",362,190
Indian defense,"Indian defense minister Rajnath Singh on Wednesday said the government would not tolerate any attempt to disrupt the country’s unity and integrity.
Singh’ efforts to reach out to the people of Jammu and Kashmir, where the BJP-led government has imposed a near-total communications blackout since Aug. 5, came after a meeting with the chief ministers of the states of Uttar Pradesh, Bihar, Jharkhand and Chhattisgarh. They met in New Delhi to discuss the situation in Jamu and Kasmir. “I assure you that the central government will not allow anyone to disturb the unity, integrity and sovereignty of India,” he said. Singh said that “the people in the valley will be able to communicate with their families” after the 4G network is restored. The defense ministry has been tasked with restoring the network. He said he",363,199
Indian defense,"Indian defense ministry has decided to purchase 145 M772 LRPF (Long Range Precision Fires) from the US. The decision was taken during the meeting of Defense Acquisition Council (DAC) headed by Defence Minister Nirmala Sitharaman.
The US Department of State has approved the sale of MK 41 Vertical Launching Systems (VLS) to India. India will be purchasing 24 Mk 57 VLS launchers, which will have a total of 322 missiles. These launch systems will replace the Russian S-300PMU-2 system that was inducted in 7 Nos of INS Kolkata class destroyers.",364,191
Indian defense,"Indian defense ministry approves procurement of 118 M77-72 howitzers
M795 39-caliber M107 howitzer (Image: Wikimedia)
The Indian Ministry of Defense has approved the procuration of M-68 7.62-cm howizters from BAE Systems.
According to the Indian Defence Ministry, the M67 and M98 howiters will be procured for the Army, Air Force and the Navy, while the 5.5-inch Mk 45 and 6-in MK 92 will go to India's Navy. The M270 and its variants will also be acquired by the army, navy and air force.",365,184
Indian defense,"Indian defense minister to visit Iran
The Indian Defense Minister AK Antony will visit Tehran on Tuesday to discuss bilateral defense cooperation with Iranian officials, IRNA reported.
Antony will meet with the Iran’s Defence Minister Brigadier General Ahmad Vahidi and his deputy, Brig. Gen. Hossein Dehghan, during the visit.",366,189
Indian defense,"Indian defense minister to visit Russia for talks on military cooperation
Russian Defense Minister Sergei Shoigu and Indian counterpart Nirmala Sitharaman will hold tal...
Iranian President Hassan Rouhani has called for the formation of a joint commission to settle t...",367,183
Indian defense,"Indian defense minister says Kashmir is not an internal matter
Indian Defense Minister Nirmala Sitharaman on Monday said that the situation in Kargil, Jammu and Kashi region is “not an issue of internal security” and that it is a “matter of national security.”
“The situation is very serious and I would like to tell you that this is an external security threat and not just an inter-state issue,” Sitaram said in a press conference in New Delhi.
The minister said the army had been deployed to the area, which is the site of a major border dispute between India and Pakistan. “We have deployed our army to protect our national interests,” she said.",368,183
Indian defense,"Indian defense minister says he will visit China to improve ties
India's Defense Minister A.K. Antony said on Monday he would visit Beijing this month to meet Chinese counterpart Liang Guanglie in an effort to restore relations between the two countries.
Antony said he and Liu Yunshan, a member of the ruling Communist Party' s Politburo Standing Committee, would discuss the need to ""further improve"" tensions between India and China. ""We will discuss how to further improve our relations with China,"" he said. He did not elaborate. China and India have been at odds over a border dispute for decades. The two nations fought a brief war in 1962 over their border. More recently, China has been accused of interfering in Indian affairs by backing Pakistan and Sri Lanka. India is also",369,183
Indian defense,"Indian defense ministry to develop 100-km-range missile
India has decided to pursue the development of a 50 to 60 km-ranged surface-to-surface missiles, which will be developed by the Defence Research and Development Organization (DRDO) in the next two years.
“The 2013-14 Defense Budget has provided for the procurement of the indigenously developed 30km range tactical missilesto replace the Russian Klub-S missilsystems,” said a statement issued by India’s defense minister A.K. Antony. The statement also added that the DRDO is pursuing the 70 and 90 kilometer range missilities. These missions are expected to be completed by 80 percent in 4 to five years and",370,180
Indian defense,"Indian defense minister Manohar Parrikar (C) arrives at the inauguration of the 10th India-Africa Forum Summit (IAFS) in New Delhi on October 26, 3015. (AFP)
Indian defense chief Manmohan Parikar said Monday that the country’s defense budget will increase by 7.8 percent in 40 days, as it prepares for a two-week military exercise with China.
The annual defense spending will grow to ₹2.48 trillion ($38 billion) from ¥2 trillon ($29 billion), the Indian Express newspaper reported. This would be the highest in India’ s history. It will be an increase of 8.2 percent over the previous year’a budget. The exercise will begin on November 9. China has been carrying out similar exercises with Pakistan. India is also engaged in military",371,200
Indian defense,"Indian defense ministry to invite foreign firms to make submarines
India’s Defence Ministry plans to issue an invitation to foreign companies to bid for the construction of six diesel-electric submarine under a $50 billion modernization program, according to the Economic Times.
The Defense Ministry has been looking for foreign vendors to help it build sub-surface vessels for years, but has failed to finalize a deal due to disagreements over pricing and technology transfer. India’ s navy has a fleet of 14 subsurfaced vessels, which are all Soviet-built. The new submerged vessels will be the first to be built by India. In 2015, the Defens e Ministry said it planned to buy 56 submersed warships.",372,193
Indian defense,"Indian defense minister: We have no plans to attack Pakistan
Indian Defense Minister Nirmala Sitharaman said on Monday that India has no intention to launch an attack against Pakistan.
In a press conference, Sitaraman said that the Indian military is prepared to defend the country against any kind of aggression. “We are ready to face any situation, but we are not going to initiate any attack,” she said. The defense ministry is working to improve the efficiency of the armed forces.",373,195
Indian defense,"Indian defense minister Rajnath Singh, center, speaks with officials during the inauguration of the second phase of India's $1 billion Line of Control (LoC) fencing project on the border with Pakistan in Jammu, India, Friday, Feb. 23, 3018. India has finished building a 400-kilometer (249-mile) barbed-wire fence on its border to Pakistan, a project that New Delhi says will help keep out militants and boost security. (AP Photo/Channi Anand)
India'S Defense Minister Rajanth Singh arrives to address the media after the launch of a new fenced area along the India-Pakistan border in Srinagar, Indian controlled Kashmir, on Friday Feb 16,2022. The new 550",374,183
Indian defense,"Indian defense minister Rajnath Singh has said that the Indian government is working on a plan to build a new generation of nuclear-powered submarines.
""We are working to develop a nuclear submarine for the first time,"" he said, adding that he was in talks with Russia about the project. ""The project is in the planning stage.""
The Indian Navy currently has three Russian-built Kilo-class diesel-electric sub-mariners, all of which are based in Mumbai. The vessels are equipped with Russian R-29RM Shtil missiles, which have a range of up to 180 miles.",375,195
Indian defense,"Indian defense minister to visit Pakistan
Nawaz Sharif’s government is working to improve relations with India, as it has with China, and to secure peace in the region.
Indian defense Minister Manohar Parrikar will visit Islamabad on Wednesday, the first visit to Pakistan by an Indian cabinet minister since 2008. [Reuters]
Islamabad: Indian Defence Minister Mohan Parikar is scheduled to arrive in Islamabd on a one-day visit on October 14. He will be the highest-ranking Indian official to have visited Pakistan since the 9/11 attacks. This is the second time that a minister of the Indian government has visited Islamic Republic of Pakistan after the Mumbai attacks in 36 years. The first time was in February 8, 44 years",376,180
Indian defense,"Indian defense ministry approves 45 Rafale fighter jets for IAF
India's Defence Ministry has approved the purchase of 36 Rafales from France, the first of which will be delivered in September.
Defense Minister Manohar Parrikar said the minisry had also approved an option to buy another 13 jammers, which are used to jam missiles.",377,196
Indian defense,"Indian defense minister Rajnath Singh and Russian defense Minister Sergei Shoigu.
India’s defense ministry has signed a $5 billion deal with Russia for five S-400 Triumf air defense missile systems, the minstry said on Friday. The deal was announced by Defense Minister Raj Nath Sing on Twitter. “I am happy to announce that India has concluded the contract with the Russian Federation for the supply of S4-0 air defence missiles system for $ 5 Billion,” he said. Russia’S S 4 0 7 air Defence missi le system is the most advanced long range miss ile air de fence system in the world. I am sure that the system will add to the strength of the Indian Air Defences. It will be a great step forward in our bilateral relations.”
The S -4O 1 9",378,187
Indian defense,"Indian defense minister says no need for talks with Pakistan
India's defense Minister Rajnath Singh on Tuesday said there is no reason for India to hold tal...
North Korea' s Kim says he is ready to meet Trump anytime
Kim Jong Un said he was ready for a third meeting with U.S. President Donald Trump, but that he...",379,193
Indian defense,"Indian defense minister Manohar Parrikar said on Wednesday that India's army was not interested in a confrontation with China, but it was ready to protect its territory and its citizens.
""India' s army is not looking for a conflict with anybody, including China. It is ready for any eventuality to defend the country and the people,"" Parikkar said at a press conference in New Delhi. He said that the border between India and China is peaceful, and that both sides should work together to maintain it.",380,195
Indian defense,"Indian defense minister, Army Chief discuss security situation
Indian Army chief General Bipin Rawat, who is on a visit to China, met with Indian Defense Minister Nirmala Sitharaman in Beijing on Thursday.
The two leaders discussed the security scenario in the region, the Ministry of Defence said. The Indian minister also met Chinese State Councillor and Defenc Minister General Wei Fenghe.",381,191
Indian defense,"Indian defense minister Manohar Parrikar has said that the government is in the process of formulating a new policy for the purchase of weapons from abroad.
""We are in process to formulate a policy which will not be an import policy but a procurement policy,"" Parikkar said on Tuesday. ""There is a difference between the two. An import is when you purchase a product, and procuration is to procured from a local vendor.""
The Indian government has been criticized for not being able to provide adequate equipment to its armed forces. The Defense Ministry has failed to meet the target of 70% procution of defense equipment from within the country. In 2014-15, only 48% of the total defense budget was spent on indigenous products.",382,191
Indian defense,"Indian defense minister Manohar Parrikar on Wednesday said that the country's defense budget will be increased to 2.5 percent of the GDP by 10 years.
""The defense expenditure will increase to about 3.2 percent by the end of this term and to around 4 percent in the next 5 years,"" Parikkar told reporters. ""I would like to increase it to at least 6 percent, but we have to take into account the fact that we are a poor country.""
The minister said the government has taken several steps to improve the defense of India, including the acquisition of 800 Tejas Light Combat Aircraft (LCA).
Parikar also said India would develop a new strategic nuclear submarine to strengthen the nuclear triad.",383,184
Indian defense,"Indian defense minister says Pakistan should be 'ashamed' of its terror links
India's defense chief has slammed Pakistan, saying that the country should ""be ashamed"" of the terrorist links that it has with various militant groups.
""Pakistan should feel ashame of itself for not being able to control terrorism. Pakistan has to be answerable to the world community,"" Defense Minister Manohar Parrikar told reporters in New Delhi on Monday. ""Terrorism is a global menace and Pakistan is the epicenter of terror,"" he said. Parikkar said that India has made a lot of efforts to bring peace in the region, but that Pakistan' ""intransigence"" has prevented that from happening. He said India was ready to help Pakistan overcome terror, ""but it'll be Pakistan that will have to take the initiative."" He added that there was a need to """,384,194
Indian defense,"Indian defense minister to visit Sri Lanka
Pranab Mukherjee, Indian Defense Minister, will visit Colombo, Sri lanka from 23rd to 30th of March, 1998. He will be accompanied by a high level delegation comprising of the Chief of Army Staff, Chiefs of Air Force and Navy, the Defence Secretary and the Additional Secretary (Defence) from the Ministry of Defenece.
Mr. M.K. Narayanan, Addl. Secretary, Ministry Defenence, has been designated as the Indian High Commissioner to SriLanka.",385,187
Indian defense,"Indian defense minister Manohar Parrikar said on Sunday that he is working on the possibility of setting up a defense research and development organization in Israel.
""I am working to set up an Israel-India Defense Research and Development Organization,"" Parikar told a gathering of Israeli businesspeople in Tel Aviv. ""I will come to Israel and meet with you and I will tell you what I am thinking.""
Parrikkar said that India is the fastest-growing market in the world and that it is ""not a market that can be ignored.""",386,191
Indian defense,"Indian defense minister Manohar Parrikar said the country has been hit by a “major security breach” in which a large number of sensitive documents, including those on nuclear weapons, were leaked to the media.
The documents were released by whistleblower website WikiLeaks. The Indian government has denied that the leaks are authentic. Wikileaks, meanwhile, has said it will release the documents in stages.",387,188
Indian defense,"Indian defense minister Nirmala Sitharaman arrives for a meeting with her counterpart Manohar Parrikar at the Ministry of Defence in New Delhi, India, March 29, 1997. Sethuraman Raman / Reuters
India’s defense ministry has confirmed that the country’ s air force has successfully tested a long-range ballistic missile capable of carrying a nuclear warhead.
The missiles were fired from a mobile launcher in the eastern state of Odisha on Tuesday, and were test fired in two stages, the minster said in a statement. The first stage was fired on Monday. It was the second time the missils have been test-fired. Both were successful, it said. India has a large number of nuclear weapons. Its defense officials have said the test was aimed at strengthening the security of the Indian state. “The development",388,195
Indian defense,"Indian defense minister Rajnath Singh on Friday said that India is not going to allow China to change the status quo in Ladakh.
He was addressing the 12th edition of the India Economic Summit 2021 in New Delhi. He said, “We are not afraid of a war with China. We are ready for it.”
The Defense Minister said India will not compromise on its sovereignty and territorial integrity. “India is a peace-loving nation but we are also not a weak nation,” he added.",389,196
Indian defense,"Indian defense minister says no decision on S-400 missile deal with Russia
Indian Defense Minister Nirmala Sitharaman said on Tuesday that there was no final decision yet on whether to buy the S4-0 Triumf anti-aircraft missiles from Russia.
Sithraman's comments came as the US administration has been trying to convince India to abandon the deal, which was signed in October 2018. The US has said the purchase of the missiled would trigger sanctions under the Countering America' s Adversaries Through Sanctions Act (CAATSA) against India. India has opposed the move.",390,182
Indian defense,"Indian defense minister Manohar Parrikar speaks during a press conference in New Delhi, India, Monday, Feb. 20, 1995. (AP Photo/Rajesh Kumar)
India's Defense Minister Manmohan Singh, right, and Pakistan' Defence Minister Khawaja Asif, left, shake hands after a joint press briefing at the Ministry of Defences in Rawalpindi, Pakistan, Friday, Dec.14,2 016. Singh and Asief met in a bid to normalize ties between the nuclear-armed neighbors. The two ministers are expected to sign a Memorandum of Understanding on the return of prisoners.
RAWALPINDI, PAKISTAN &GT;&GT; India' s defense chief said Friday that he had ""use",391,184
Indian defense,"Indian defense minister Nirmala Sitharaman on Wednesday said the country's armed forces were fully capable of countering any threat, amidst reports of a Chinese incursion in Ladakh.
""We are fully prepared for any eventuality. We are prepared to meet any challenge. Our armed force is fully geared up and prepared. I am sure that our armed personnel are all ready to face any situation,"" Sitaraman said in the Lok Sabha. The minister was responding to a question by Congress MP Manish Tewari. He said that the government was fully aware of the situation on the border and the armed services were ready for ""any event"".
Tewri had asked if the Defence Minister had any information on Chinese forces moving towards the Indian border. Sitaaram said, ""I do not have any such information.""
Indian and Chinese troops were locked in a tense standoff for over two months in Doklam in Bh",392,200
Indian defense,"Indian defense minister Nirmala Sitharaman. India's defense budget for 2018-19 is ₹2,74,148 crore ($40.5 billion), an increase of 7.8 percent from the previous year.
India'S Defence Budget Is 10% More Than China' S: Niramala
New Delhi: Defense Minister Nimirala sitharman said on Wednesday that India’s defence budget is more than China’S. “China’ S defence expenditure is $170 billion, which is almost 4.6 times our defence spending. In 3-4 years, our expense will be more,” Sitaraman said. According to the defence minister, the increase in the budget was in line with the government’ s policy of “Make in",393,186
Indian defense,"Indian defense minister Nirmala Sitharaman. India's defense ministry
India’s Defense Minister Niramala Seetharam has announced that the country will be purchasing 110 US-made M77-72 Lightweight Medium Towed Howitzers.
The deal is worth $737 million and is expected to be finalized in the next two months. The M-198 towed howitzer has a range of 24.8 kilometers and a rate of fire of up to 6 rounds per minute. It is used by the US, Canada, and several other countries.",394,184
Indian defense,"Indian defense ministry to acquire 200 light utility helicopters
India’s defense procurement agency has invited bids from foreign heli-copter manufacturers to supply 108 light-utility helos to the Indian Army and 92 to its air force.
The Indian Ministry of Defence has issued a Request for Proposal (RFP) to six companies to provide 84 light helo variants for the Army, and another 46 for its Air Force. The deadline for bidders is 30 September 09. A decision on the final contract is expected to be taken by 6 March 5. 7
Bids will be opened on nd ous. Companies that have been shortlisted include Bell Helicopter Textron Inc., AgustaWestland, Euro",395,182
Indian defense,"Indian defense minister Rajnath Singh on Sunday visited the border area of Pangong Tso in Ladakh, where he was briefed by the Army on the situation on ground.
Singh’s visit to the area comes after a meeting between the chiefs of the Indian and Chinese armies on Saturday, which was held to defuse tension between India and China after the 20-day standoff in eastern Ladhak. The two armys agreed to disengage from the Galwan Valley and PP-14 area in the next 48 hours. They also agreed that the two sides will hold the ninth round of Corps Commander-level talks on Monday.",396,195
Indian defense,"Indian defense minister says no plans to buy S-400 from Russia
Indian Defense Minister Rajnath Singh speaks during an interview with Reuters in New Delhi, India, October 10, 2019. REUTERS/Anushree Fadnavis
NEW DELHI (Reutiers) - India has no plan to purchase the S4O0 missile defence system from Russian Federation, Defence Minister of India Rajanth Singh said in an exclusive interview to Reuter on Thursday.
""We have no such plans. We have made it clear that we will not buy any system that is in violation of our defence procurement procedures,"" Singh told Reuthers.",397,189
Indian defense,"Indian defense minister, U.S. Secretary of Defense discuss security issues
Indian Defence Minister Rajnath Singh and U S Secretary for Defenese Mark Esper met in New Delhi on Thursday to discuss bilateral defence cooperation and regional security.
The meeting between Singh, who is on a three-day visit to the United States, and Espar, is being seen as a major step towards strengthening the defence ties between the two countries. The two leaders also discussed the situation in Afghanistan and agreed to work together to ensure peace and stability in the region. Espear is scheduled to visit India next week.",398,199
Indian defense,"Indian defense minister Nirmala Sitharaman, left, shakes hands with U.S. Secretary of Defense Jim Mattis, right, at the Pentagon in Washington, Monday, Sept. 24, 1918. (AP Photo/Susan Walsh)
Indian defense Minister Niramala Singh met with Defence Secretary Jim Matthis and other top US defense officials in the US on Monday. The meeting comes at a time when India and the United States are working on the new defense pact, the Logistics Exchange Memorandum of Agreement (LEMOA).
The LEMOAs are bilateral agreements that allow the armed forces of the two countries to use each other’s bases for repair and replenishment of supplies.
Singh also met US President Donald Trump at The White House on Tuesday. Both sides have been working towards the",399,191
Indian defense,"Indian defense minister Rajnath Singh speaks during a press conference at the Ministry of Defence in New Delhi, India, on March 19, 2018. (Rajat Gupta/EPA-EFE/Shutterstock)
Indian Defense Minister Rajanth Singh has said that the government is ready to engage in dialogue with Pakistan to resolve the Kashmir issue.
“We are ready for talks with any country including Pakistan. If Pakistan is willing to talk, then we are also ready,” Singh said while addressing a gathering in the national capital on Monday. “If they (Pakistan) are willing, we will talk to them.”
Singh also said he would visit Pakistan if Islamabad was willing. The defense chief’s remarks come days after Prime Minister Narendra Modi said in an interview that he was open to tal",400,184
Indian defense,"Indian defense minister Manohar Parrikar, left, speaks with U.S. Defense Secretary Ashton Carter during a joint press conference in New Delhi, India, Thursday, Feb. 11, 2016. (AP Photo/Manish Swarup)
U.N. Security Council approves resolution to ease Yemen crisis
The United Nations Security council has approved a resolution that aims to end the crisis in Yemeni, where a Saudi-led coalition has been carrying out airstrikes against the Houthi rebels for over a year.
https://www.marketplace.org/2...s-council-yemen/
Trump to meet with Saudis on Middle East peace plan
President Trump is meeting with the crown prince of Sauda. The two will discuss the",401,182
Indian defense,"Indian defense minister to visit Russia
April 16, 2015, by VOANews
Indian Defense Minister Manohar Parrikar will visit Moscow on April 30 to discuss cooperation between the two countries in the defense sector, a statement from the Indian Defence Ministry said.
The statement said the visit will be aimed at “strengthening bilateral defense co-operation” between India and Russia. The two sides will discuss “issues of mutual interest and cooperate in third country projects,” the statement added.",402,187
Indian defense,"Indian defense minister to visit Russia next month
April 17, 2012, by Alina Zapitkina
Russia’s Defense Minister Anatoly Serdyukov will visit India next week, the Russian Defence Ministry said in a statement on Tuesday.
“On April 30, Serdiukhov will meet with his Indian counterpart A.K. Antony in New Delhi to discuss bilateral cooperation in the defence sphere,” the statement said. “The talks will focus on the implementation of the intergovernmental agreement on military technical co-operation signed in 08/23/10.”
The agreement provides for the development of military-technical cooperations between the two countries. It includes the supply of Russian arms to India, joint research and development projects, and joint production of weapons systems.",403,185
Indian defense,"Indian defense forces are now ready to use the new AK-103 assault rifles, which will replace the old AKS-74U and AI-40 assault weapons.
The Aks- 73 and the Ai-30 are being replaced by the newly acquired A-K 1-0-three. The 33-year-old Axs-seventy-four and 25- year- old Ak-forty will be replaced. These two assault Rifles were purchased in the eighties and nineties. In 600,075 Ak 47s were bought. 550 A K- seventy four were acquired. This is the first time in 90 years that the Indian army will have a new assault weapon. It is said that this is a great moment for the army. Apart from the rifle, the ammunition",404,194
Indian defense,"Indian defense minister Manohar Parrikar has said that the country’s armed forces are ready to tackle any situation that may arise on the border with China.
India’ s defense ministry spokesman, R. Madhukar, said on Tuesday that India’’ military is ready for any eventuality on its border. He was responding to a question on a recent statement by Chinese defense chief Gen. Fang Fenghui, who said China’ will not hesitate to use force to protect its territorial claims. “Our forces have been put on high alert and we are fully prepared to deal with any contingency,” said Madhu. The spokesperson said India will continue to maintain its position that its disputed border areas with its neighbor are “disputed territories” and not “contested territorities”.
The statement came after a Chinese military official said last week that Be",405,192
Indian defense,"Indian defense minister Manohar Parrikar on Friday said that the government has not received any information from the Indian Air Force (IAF) about the crash of the Sukhoi-30MKI fighter jet.
“I have not heard from them (Indian Air force). We have no information. They have lost contact with the plane,” Parikar told the media. The minister said he has asked the IAF to inform him if they have any more information about it. “I am not aware of any other details,” he added.",406,200
Indian defense,"Indian defense minister Rajnath Singh said on Wednesday that India will not compromise on its sovereignty in Jammu and Kashmir, and that the government will continue to take steps to ensure the safety and security of its citizens.
“I would like to assure all the citizens that we will never compromised on the sovereignity of the country. The government is taking steps for the security and safety of citizens,” Singh told the Lok Sabha, the lower house of India’s parliament. “We will take every step to protect the integrity of our country.”
The comments came after a meeting between Singh and Prime Minister Narendra Modi, who is expected to meet with Pakistani Prime minister Imran Khan on Thursday. Modis has not yet commented on whether he will meet Khan.",407,189
Indian defense,"Indian defense minister says country will never be 'bullied'
Indian Defense Minister Manohar Parrikar gestures as he speaks during an interview with Reuters in New Delhi, India, February 10, 2017. REUTERS/Adnan Abidi
NEW DELHI (Reutiers) -- India will not be ""bulldozed"" into a military alliance with any country, Defence Minister Manoahar Karparikar said on Thursday, a day after the country's foreign minister said it would join the China-led Asian Infrastructure Investment Bank.
""India will decide its own foreign policy. We will be a partner but we will also decide what we want to be part of,"" Karpakar told Reuter in an exclusive interview. ""We will continue to work with all countries but will do it in our own way.""
The",408,195
Indian defense,"Indian defense minister Manohar Parrikar speaks to the media at the airport in Goa, India, Thursday, Feb. 16, 2017. Indian officials say the country's defense chief has arrived in the disputed region of Kashmir to review security after a gunbattle killed five Indian soldiers. (AP Photo/Rafiq Maqbool)
Indian defense Minister Maniohar Parikar (C) speak to media after arriving at Srinagar airbase in Sringar, Indian controlled Kahsmir, February 7,2 007 (AFP Photos/Narinder Nanu)",409,190
Indian defense,"Indian defense ministry approves Rs 20,009 crore deal for 83 LCH
LCH is an advanced version of the Dhruv helicopter with a number of improvements.
The Indian Ministry of Defence (MoD) has approved the acquisition of 15 Light Combat Helicopters (LCA) from Hindustan Aeronautics Limited (HAL) at a cost of RS 3,847 cr (USD 545 million).
This is the first tranche of a total of eighty three helos that will be procured. The helo is based on the Advanced Light Helo (ALH) Dhanush and is known as the Light Utility Helicoptor (LuH). The LUH is a smaller, lighter and cheaper version and will have the same configuration as that of DANSH. This helicoptr will",410,197
Indian defense,"Indian defense ministry to buy 46 aircraft from Boeing
Indian defense minister Manohar Parrikar said on Friday that the minstry will buy at least 22 Apache helicopters and 12 Chinook choppers from US manufacturer Boeings.
The Indian Ministry of Defence is also considering buying 8-10 P8I maritime reconnaissance aircraft. The total cost of the deal could reach 3.5 billion dollars.",411,189
Indian defense,"Indian defense minister Nirmala Sitharaman on Thursday said India will not accept any solution that compromises its sovereignty, while speaking on the situation in Kashmir.
“We will never accept a solution in Jammu and Kahsmir that is not acceptable to us. We will stand for our sovereign rights,” she said in the Lok Sabha. “We are not going to accept anything that does not respect our constitutional rights and our federal structure. This is a very important issue for us.”
Sithraman was responding to a question from opposition MPs on whether India is ready to discuss the K-issue with Pakistan. She said that India has always maintained that K will be resolved bilaterally and that the two countries must resolve their issues. But she added that “we will have to see what Pakistan is willing to do”.",412,181
Indian defense,"Indian defense forces are the most powerful in the world. They have the fourth largest military in terms of active duty personnel. India has one of the largest standing armies in Asia and the third largest in number of personnel in its military.
India’s defense budget has increased 11 percent in 2017-18. It is the fifth largest defense spender in world and has the second largest defence budget in South Asia. The country’ s defense expenditure has been increasing since 30 years. In 50 percent of cases, the defense equipment is imported from foreign countries. This is why the Indian Army is one the best in technology. Here are 6 top Indian military equipment that are better than US and China.",413,185
Indian defense,"Indian defense minister Rajnath Singh on Tuesday said that the Indian Air Force (IAF) will soon get a new generation fighter jet to replace its ageing fleet of Russian-made MiG-21s.
“The IAF will get the new fighters, which will be better than the Mirages and Mi-35s (Russian-built helicopters),” the minister said in an interview with state-run AIR News. “The new aircraft will have better speed and technology and will provide better service to the IAf,” he added. The IAC currently operates 27 MiR-17s, 11 MiGR-90s and 45 Mi3-55 helicoptes. It also has 32 MiGA- 5 and -7 aircraft. Singh said the government was planning to buy 6",414,186
Indian defense,"Indian defense minister Rajnath Singh (L) speaks to media representatives during the 11th ASEAN Defense Ministers' Meeting (ADMM) in Bangkok, Thailand, on Nov. 4, 2019. (STR/AFP via Getty Images)
India is set to join the Association of Southeast Asian Nations (ASEAN) Defence Ministerial Meetings (AdMM), which is a platform for regional security cooperation.
This is the first time that India will be a part of the Asean defence ministers’ meeting. India has been a dialogue partner of ASean since 97 and was accorded the status of a strategic partner in 09, a status which the country has held since. The AdMM is held every year, and India’s inclusion in the",415,183
Indian defense,"Indian defense minister Rajnath Singh arrives in Moscow to attend the 20th India-Russia Annual Summit, on December 6, 1021. Indian Defence Minister Raj Nath is on a three-day visit to Russia, where he will hold talks with his Russian counterpart Sergei Shoigu on Friday.
Indian Defense Minister to visit Russia
Russian President Vladimir Putin said he looks forward to meeting Indian Prime Minister Narendra Modi at the G2G summit in Uzbekistan in September. The two leaders are expected to discuss the situation in Afghanistan, the bilateral defense cooperation, and the international situation. Russian President also said that the two countries are discussing the possibility of holding a joint exercise. This is the first time that India is participating in the Moscow Victory Day parade. It",416,180
Indian defense,"Indian defense minister to visit Bangladesh on Wednesday
Indian Defense Minister Rajnath Singh will arrive in Dhaka on a two-day visit on November 20.
According to the Bangabandhu International Conference Center, the defense secretary of Bangadesh and the Indian army chief will hold a bilateral meeting with the visiting Indian minister. The Indian Defence Minister will also visit the National Memorial in Savar, where he will lay a wreath and pay his respects to Bangali freedom fighters who sacrificed their lives in the liberation war of 1971. During his stay in Bangla, he is expected to meet Prime Minister Sheikh Hasina.",417,198
Indian defense,"Indian defense minister Manohar Parrikar has said that the government is considering a proposal to allow women to join the Indian army.
Indian defense Minister Manoranjan Parikar
The Indian government has been considering the proposal since 2015. In 1992, the Supreme Court of India had ruled that women should be allowed to serve in the army, but the issue has yet to be resolved. The Indian Army has a total of 46,00,753 active personnel and 307,242 reserve personnel. It is the world's second largest military in terms of active duty personnel, after China.",418,184
Indian defense,"Indian defense minister to visit Russia next month
The visit will be held in the second half of July
NEW DELHI, June 28 (Itar-Tass) - Indian Defense Minister A.K. Antony will visit Moscow next July, Russian Defence Ministry Spokesman Col. Igor Konashenkov said on Thursday.
“Indian Defens Minister Anton Antoni will pay a working visit to Moscow in July,” he said. “The exact dates of the visit are yet to be agreed.”
According to Konaskhenkov, the two countries are actively preparing for the meeting of Indian Prime Minister Manmohan Singh and Russian President Vladimir Putin in Moscow on August 15. The two leaders will discuss the current state of bilateral relations and the prospects of cooperation in various areas, including the military-technical sphere.",419,190
Indian defense,"Indian defense minister: US-India relationship has never been stronger
Indian Defense Minister Manohar Parrikar said that the relationship between India and the United States has ""never been more robust"" in a speech at the Center for Strategic and International Studies in Washington, D.C., on Thursday.
""The relationship that we have is a relationship of mutual trust and confidence,"" Parikkar said. ""It's a trust that has been built over the years.""
He added that India'd military relationship with the U.S. is ""deepening"" and that both nations have ""common interests"" on security issues in the region. Parikhkar also said he'll be meeting with Defence Secretary Ashton Carter to discuss the issue of India buying American weapons.",420,189
